entry_key,sense_position,definition
pope|noun,10,The Atlantic puffin (Fratercula arctica).
pope|noun,11,The painted bunting (Passerina ciris).
pope|noun,12,The red-cowled cardinal (Paroaria dominicana).
pope|noun,13,"Garlic, when used in addition to the Holy Trinity of celery, bell peppers and onions."
pope|noun,14,Any mulled wine (traditionally including tokay) considered similar and superior to bishop.
pope|noun,15,"Alternative form of pop, a Russian Orthodox priest."
pope|noun,16,"The whippoorwill (Antrostomus vociferus, syn. Caprimulgus vociferus)."
pope|noun,17,The nighthawk (Chordeiles minor).
identify|verb,2,To establish the taxonomic classification of an organism.
identify|verb,3,To equate or make the same; to unite or combine into one.
identify|verb,4,To have a strong affinity with; to feel oneself to be modelled on or connected to.
identify|verb,5,"To associate oneself with some group; to feel, or believe one feels, the same way."
identify|verb,6,To claim an identity; to describe oneself as a member of a group; to assert the use of a particular term to describe oneself.
undermine|verb,0,"To dig underneath (something), to make a passage for destructive or military purposes; to sap."
undermine|verb,1,"To weaken or work against; to hinder, sabotage."
undermine|verb,2,"To erode the base or foundation of something, e.g. by the action of water."
undermine|verb,3,"To regard an object as the sum of the parts that compose it, in object-oriented ontology."
exile|noun,0,The state of being banished from one's home or country.
exile|noun,1,Someone who is banished from their home or country.
exile|verb,0,To send (someone or something) into exile.
two-faced|adjective,1,"Deceitful, duplicitous."
two-faced|adjective,2,Hypocritical.
double|adjective,0,Made up of two matching or complementary elements.
double|adjective,2,"Of a family relationship, related on both the maternal and paternal sides of a family."
double|adjective,3,"Designed for two (people, cars, etc.)."
double|adjective,4,Folded in two; composed of two layers.
double|adjective,5,Stooping; bent over.
double|adjective,7,"False, deceitful, or hypocritical."
double|adjective,9,"Of an instrument, sounding an octave lower."
double|adverb,0,Twice over; twofold; doubly.
double|adverb,2,Into two halves or sections.
double|noun,0,"Twice the number, amount, size, etc."
double|noun,1,"A person who resembles and stands in for another person, often for safety purposes"
double|noun,2,A drink with two portions of alcohol.
double|noun,3,Two shifts of work back to back.
double|noun,4,A ghostly apparition of a living person; a doppelgänger.
double|noun,5,"A sharp turn, especially a return on one's own tracks."
double|noun,6,A redundant item for which an identical item already exists.
double|noun,8,A call that increases certain scoring points if the last preceding bid becomes the contract.
double|noun,9,A strike in which the object ball is struck so as to make it rebound against the cushion to an opposite pocket.
double|noun,10,A bet on two horses in different races in which any winnings from the first race are placed on the horse in the later race.
double|noun,11,The narrow outermost ring on a dartboard.
double|noun,13,"A tile that has the same value (i.e., the same number of pips) on both sides."
double|noun,14,A double-precision floating-point number.
double|noun,15,"Two competitions, usually one league and one cup, won by the same team in a single season."
double|noun,16,A boat for two scullers.
double|noun,17,The feat of scoring twice in one game.
double|noun,18,The feat of winning two events in a single meet or competition.
double|noun,19,The achievement of 1000 runs and 100 wickets taken in a single season.
double|noun,20,A former French coin worth one-sixth of a sou.
double|noun,21,A copper coin worth one-eighth of a penny.
double|noun,22,"Playing the same part on two instruments, alternately."
double|noun,23,A double feast.
double|noun,24,Synonym of double-quick (“fast marching pace”).
double|noun,25,A secondary instrument with which a musician is skilled.
double|noun,26,A double-cross or betrayal.
double|noun,27,A double agent.
double|noun,28,Someone who identifies with the same kintype.
double|noun,29,Someone who yumeships with the same character as another person.
double|verb,0,To multiply by two.
double|verb,3,To fold over so as to make two folds.
double|verb,4,To clench (a fist).
double|verb,6,To join or couple.
double|verb,7,To repeat exactly; copy.
double|verb,9,"To act as substitute for (another theatrical performer in a certain role, etc)."
double|verb,10,"To play (both one part and another, in the same play, etc)."
double|verb,11,"To turn sharply, following a winding course."
double|verb,12,To sail around (a headland or other point).
double|verb,13,To duplicate (a part) either in unison or at the octave above or below it.
double|verb,14,To be capable of performing (upon an additional instrument).
double|verb,15,To make a call that will double certain scoring points if the preceding bid becomes the contract.
double|verb,17,To cause (a ball) to rebound from a cushion before entering the pocket.
double|verb,18,To go or march at twice the normal speed.
double|verb,19,To multiply the strength or effect of by two.
double|verb,20,"To unite, as ranks or files, so as to form one from each two."
double|verb,21,"To transmit simultaneously on the same channel as another station, either unintentionally or deliberately, causing interference."
double|verb,22,To operate as a double agent.
double agent|noun,0,"A spy who pretends to work for one side, when they are actually working for or passing information to the other."
czar|noun,0,Alternative spelling of tsar (especially common in American English)
czar|noun,1,An appointed official tasked to regulate or oversee a specific area.
tsar|noun,1,A person with great power; an autocrat.
tzar|noun,0,Alternative spelling of tsar.
antagonist|noun,0,An opponent or enemy.
antagonist|noun,1,One who antagonizes or stirs.
antagonist|noun,2,"A chemical that binds to a receptor but does not produce a physiological response, blocking the action of other agonist chemicals, such as endogenous chemical messengers."
antagonist|noun,3,The main character or force opposing the protagonist in a literary work or drama.
dmz|noun,0,Abbreviation of demilitarized zone.
dmz|noun,1,Initialism of dorsal marginal zone.
ghetto|noun,0,An (often walled) area of a city in which Jews are concentrated by force and law. (Used particularly of areas in medieval Italy and in Nazi-controlled Europe.)
ghetto|noun,1,"An (often impoverished) area of a city inhabited predominantly by members of a specific nationality, ethnicity, or race."
ghetto|noun,2,An area in which people who are distinguished by sharing something other than ethnicity concentrate or are concentrated.
ghetto|noun,3,"An isolated, self-contained, segregated subsection, area or field of interest; often of minority or specialist interest."
saber|noun,0,US standard spelling of sabre.
saber|noun,1,Clipping of lightsaber
saber|verb,0,US standard spelling of sabre.
pare|verb,1,"To reduce, diminish or trim gradually something as if by cutting off."
pare|verb,2,To trim the hoof of a horse.
pare|verb,3,To sharpen a pencil.
sunroof|noun,0,A fixed or operable opening in a vehicle roof (car or truck) which allows fresh air and/or light to enter the passenger compartment. A sunroof may include a transparent or opaque panel and may be manu
uv|noun,1,Abbreviation of utility vehicle.
uv|noun,2,"The axes of a two-dimensional texture, as opposed to those (X, Y, Z) of the three-dimensional model to which it is applied."
apricot|noun,0,"A round sweet and juicy stone fruit, resembling peach or plum in taste, with a yellow-orange flesh, lightly fuzzy skin and a large seed inside."
apricot|noun,1,"The apricot tree, Prunus armeniaca."
apricot|noun,2,"A pale yellow-orange colour, like that of an apricot fruit."
apricot|noun,3,A dog with an orange-coloured coat.
apricot|noun,4,"The junction of the brain and brain stem on a target, used as an aiming point to ensure a one-shot kill."
apricot|noun,5,A testicle.
magazine|noun,0,"A nonacademic, periodical publication which consists of articles by multiple writers on some broad topic or theme."
magazine|noun,2,A chamber in or attachable to a firearm enabling multiple rounds of ammunition to be fed into the firearm.
magazine|noun,3,"A reservoir or supply chamber for a stove, battery, camera, typesetting machine, or other apparatus."
magazine|noun,4,A country or district especially rich in natural products.
magazine|noun,5,A city viewed as a marketing center.
magazine|noun,6,"A store, or shop, where goods are kept for sale."
magazine|noun,7,A collection of Teletext pages.
magazine|noun,8,"An informal industrial area containing workshops for auto repairs, fitting, welding and spare parts sale."
mug|noun,2,The mouth.
mug|noun,4,A stupid or contemptible person.
mug|noun,5,A criminal.
mug|noun,6,A mug shot.
mug|noun,7,"Motherfucker (usually in similes, e.g. ""like a mug"" or ""as a mug"")"
mug|verb,0,To strike in the face.
mug|verb,1,To assault for the purpose of robbery.
mug|verb,2,"To exaggerate a facial expression for communicative emphasis; to make a face, to pose, as for photographs or in a performance, in an exaggerated or affected manner."
mug|verb,3,To photograph for identification; to take a mug shot of.
mug|verb,4,To learn or review a subject as much as possible in a short time; cram.
welt|noun,0,A surname from German.
cosy|noun,2,"A work of crime fiction in which sex and violence are downplayed or treated humorously, and the crime and detection take place in a small, socially intimate community."
cartouche|noun,0,"An ornamental figure, often on an oval shield."
cartouche|noun,1,"An oval figure containing the characters of an important personal name, such as that of royal or divine people."
cartouche|noun,2,A decorative emblem on a globe or map.
cartouche|noun,4,"A wooden case filled with balls, to be shot from a cannon."
