entry_key,sense_position,definition,lemma
hobart|noun,1,A patronymic English surname transferred from the given name derived from a variant of Hubert.,Hobart
hobart|noun,2,A number of places in the United States:,Hobart
edmonton|noun,1,"A former town and suburb of Cairns, Queensland, Australia.",Edmonton
edmonton|noun,2,"A hamlet in St Breock civil parish, Cornwall, England (OS grid ref SW9672).",Edmonton
edmonton|noun,3,"A town in the borough of Enfield, northern Greater London, England, divided into Lower Edmonton and Upper Edmonton (OS grid ref TQ3493).",Edmonton
edmonton|noun,4,"A city, the county seat of Metcalfe County, Kentucky, United States.",Edmonton
regina|noun,0,Alternative letter-case form of Regina (“queen”).,regina
winnipeg|noun,3,"An unincorporated community in Laclede County, Missouri, United States, named after the Canadian city.",Winnipeg
toronto|noun,1,"A lakeside suburb of Greater Newcastle, New South Wales, Australia, in the local government area of the City of Lake Macquarie.",Toronto
toronto|noun,2,"An unincorporated community in the township of Lot 23, Grenville Parish, Queens County, Prince Edward Island, Canada.",Toronto
toronto|noun,3,"A village in County Durham, England.",Toronto
toronto|noun,4,Numerous places in the United States:,Toronto
halifax|noun,0,"An industrial town in the Metropolitan Borough of Calderdale, West Yorkshire, England, 20km south-west of Leeds (OS grid ref SE0925).",Halifax
halifax|noun,1,"A civil parish of Prince County, Prince Edward Island, Canada.",Halifax
halifax|noun,2,"A regional municipality, the capital city of Nova Scotia, Canada.",Halifax
halifax|noun,3,"A town in Plymouth County, Massachusetts, United States.",Halifax
halifax|noun,4,"A small town, the county seat of Halifax County, North Carolina, United States.",Halifax
halifax|noun,5,"A town, the county seat of Halifax County, Virginia, United States.",Halifax
halifax|noun,6,An earldom in the Peerage of Great Britain.,Halifax
charlottetown|noun,0,"The capital city and county seat of Queens County, Prince Edward Island, Canada.",Charlottetown
charlottetown|noun,1,"A town in Labrador, Newfoundland and Labrador, Canada.",Charlottetown
saint john's|noun,0,"The capital city of Newfoundland and Labrador, Canada.",Saint John's
saint john's|noun,1,Any of many particular churches or schools named after one of the saints named John.,Saint John's
pato|noun,0,"The national sport of Argentina, a game played on horseback that combines elements of polo and basketball.",pato
pata|noun,0,An Indian sword with an attached gauntlet.,pata
gans|verb,0,third-person singular simple present indicative of gan,gans
goose|noun,1,A female goose.,goose
goose|noun,3,A silly person.,goose
goose|noun,4,"A tailor's iron, heated in live coals or embers, used to press fabrics.",goose
goose|noun,5,A young woman or girlfriend.,goose
goose|noun,6,"An old English board game in which players moved counters along a board, earning a double move when they reached the picture of a goose.",goose
goose|verb,0,"To sharply poke or pinch the buttocks, or prod between the buttocks (of a person).",goose
goose|verb,1,To stimulate; to spur.,goose
goose|verb,2,"To gently accelerate (a vehicle); to give repeated, small taps on the accelerator of (a vehicle); to feather the throttle of (a vehicle).",goose
goose|verb,3,"Of private-hire taxi drivers, to pick up a passenger who has not booked a cab, in violation of UK licensing conditions.",goose
goose|verb,4,To hiss (a performer) off the stage.,goose
heel|noun,1,The part of a shoe's sole which supports the foot's heel.,heel
heel|noun,2,The rear part of a sock or similar covering for the foot.,heel
heel|noun,3,The part of the palm of a hand closest to the wrist.,heel
heel|noun,4,A high-heeled shoe.,heel
heel|noun,5,"The back, upper part of the stock.",heel
heel|noun,6,The thickening of the neck of a stringed instrument where it attaches to the body.,heel
heel|noun,7,The last or lowest part of anything.,heel
heel|noun,9,The base of a bun sliced in half lengthwise.,heel
heel|noun,10,"A contemptible, unscrupulous, inconsiderate, or thoughtless person.",heel
heel|noun,11,"A headlining wrestler regarded as a ""bad guy,"" whose ring persona embodies villainous or reprehensible traits and demonstrates characteristics of a braggart and a bully.",heel
heel|noun,12,The cards set aside for later use in a patience or solitaire game.,heel
heel|noun,13,Anything resembling a human heel in shape; a protuberance; a knob.,heel
heel|noun,14,"The lower end of a timber in a frame, as a post or rafter.",heel
heel|noun,15,The obtuse angle of the lower end of a rafter set sloping.,heel
heel|noun,16,A cyma reversa.,heel
heel|noun,17,The short side of an angled cut.,heel
heel|noun,18,The part of a club head's face nearest the shaft.,heel
heel|noun,19,"The lower end of the bit (cutting edge) of an axehead, as opposed to the toe (upper end).",heel
heel|noun,20,The part of a carding machine's flat nearest the cylinder.,heel
heel|noun,21,The junction between the keel and the stempost of a vessel; an angular wooden join connecting the two.,heel
heel|noun,22,Material stored in a smelting furnace between batches,heel
heel|noun,23,The act of inclining or canting from a vertical position; a cant.,heel
heel|verb,0,To follow at somebody's heels; to chase closely.,heel
heel|verb,1,To cause to follow at somebody’s heels (transitive).,heel
heel|verb,2,"To add a heel to, or increase the size of the heel of (a shoe or boot).",heel
heel|verb,3,To kick with the heel.,heel
heel|verb,4,"To perform by the use of the heels, as in dancing, running, etc.",heel
heel|verb,5,"To arm with a gaff, as a cock for fighting.",heel
heel|verb,6,To hit (the ball) with the heel of the club.,heel
heel|verb,7,"To make (a fair catch) standing with one foot forward, the heel on the ground and the toe up.",heel
heel|verb,8,"At Yale University, to work as a heeler or student journalist.",heel
heel|verb,9,To incline to one side; to tilt.,heel
heel|verb,10,Alternative form of hele (“cover; conceal”).,heel
whitehorse|noun,1,"An unincorporated community in Chester County, Pennsylvania, United States, named after a tavern.",Whitehorse
whitehorse|noun,2,"A census-designated place in Dewey County, South Dakota, United States, named after a chieftain.",Whitehorse
whitehorse|noun,3,"A local government area in Melbourne, Victoria, Australia, named after the White Horse Inn, a former tavern; in full, the City of Whitehorse.",Whitehorse
ottawa|noun,1,"A city in Ontario, Canada; the capital city of Canada.",Ottawa
ottawa|noun,2,"A river flowing southeast between Ontario and Quebec, Canada into the St. Lawrence River.",Ottawa
ottawa|noun,3,A number of places in the United States:,Ottawa
ottawa|noun,4,A village and former commune of Ivory Coast.,Ottawa
ottawa|noun,5,"A suburb of Durban, KwaZulu-Natal, South Africa.",Ottawa
ottawa|noun,6,An Algonquian people closely related to the Ojibwe.,Ottawa
ottawa|noun,7,The Ottawa language (may be considered a dialect of Ojibwe).,Ottawa
ottawa|noun,8,A member of the Ottawa people.,Ottawa
swan|noun,1,One whose grace etc. suggests a swan.,swan
swan|noun,2,"This bird used as a heraldic charge, sometimes with a crown around its neck (e. g. the arms of Buckinghamshire).",swan
swan|verb,0,"To travel or move about in an aimless, idle, or pretentiously casual way.",swan
swan|verb,1,To declare (chiefly in first-person present constructions).,swan
juxtaposition|noun,0,The nearness of objects with little or no delimiter.,juxtaposition
juxtaposition|noun,1,The extra emphasis given to a comparison when the contrasted objects are close together.,juxtaposition
juxtaposition|noun,2,The extra emphasis given to a comparison when the contrasted objects are close together.,juxtaposition
juxtaposition|verb,0,To place in juxtaposition.,juxtaposition
lose|verb,1,"To wander from; to miss, so as not to be able to find; to go astray from.",lose
lose|verb,5,To cause (somebody) to be unable to follow or trace one any longer.,lose
lose|verb,6,To cease exhibiting; to overcome (a behavior or emotion).,lose
lose|verb,7,"To shed, remove, discard, or eliminate.",lose
lose|verb,8,"Of a clock, to run slower than expected.",lose
lose|verb,9,To cause (someone) the loss of something; to deprive of.,lose
lose|verb,10,To fail to catch with the mind or senses; to miss.,lose
lose|noun,0,Alternative form of loos (“praise; fame; reputation”).,lose
loose|verb,0,"To let loose, to free from restraints.",loose
loose|verb,1,"To unfasten, to loosen.",loose
loose|verb,2,"To make less tight, to loosen.",loose
loose|verb,4,To shoot (an arrow).,loose
loose|verb,5,To set sail.,loose
loose|verb,6,To solve; to interpret.,loose
loose|verb,7,Obsolete form of lose.,loose
loose|verb,8,Misspelling of lose.,loose
loose|adjective,2,Not under control.,loose
loose|adjective,3,Not fitting closely.,loose
loose|adjective,5,Relaxed.,loose
loose|adjective,6,Not precise or exact; vague; indeterminate.,loose
loose|adjective,7,Indiscreet.,loose
loose|adjective,8,"Free from moral restraint; immoral, unchaste.",loose
loose|adjective,9,Not being in the possession of any competing team during a game.,loose
loose|adjective,10,"Not costive; having lax bowels, diarrheic.",loose
loose|adjective,11,Measured loosely stacked or disorganized (such as of firewood).,loose
loose|adjective,12,Having oversteer.,loose
loose|noun,0,The release of an arrow.,loose
loose|noun,1,"A state of laxity or indulgence; unrestrained freedom, abandonment.",loose
loose|noun,2,All play other than set pieces (scrums and line-outs).,loose
loose|noun,3,Freedom from restraint.,loose
loose|noun,4,A letting go; discharge.,loose
loose|interjection,0,begin shooting; release your arrows,loose
huevo|noun,0,An egg.,huevo
huevo|noun,1,A testicle.,huevo
huevos|noun,0,plural of huevo.,huevos
huevos|noun,1,"Huevos rancheros, a Mexican breakfast dish",huevos
huevos|noun,2,Balls; nerve; bravery; brazenness.,huevos
chamois|noun,1,"Ellipsis of chamois leather (“soft pliable leather originally made from the skin of chamois (nowadays the hides of deer, sheep, and other species of goat are alternatively used)”).",chamois
chamois|noun,4,A padded insert which protects the groin from the bicycle saddle.,chamois
chamois|adjective,0,Chamois-colored.,chamois
chamois|verb,0,To clean with a chamois leather cloth.,chamois
nudnik|noun,0,"A person who is very annoying; a pest, a nag, a jerk.",nudnik
torta|noun,0,"A sandwich, served either hot or cold, on an oblong white sandwich roll, derived from Mexican cuisine.",torta
torta|noun,1,"A flat heap of moist, crushed silver ore, prepared for the patio process.",torta
torta|noun,2,"An overweight or obese Hispanic woman, especially one deemed attractive.",torta
torta|noun,3,A Philippine omelette of ground meat and potatoes.,torta
torta|noun,4,An Italian cake.,torta
street|noun,1,"A road as above, but including the sidewalks (pavements) and buildings.",street
street|noun,2,The roads that run perpendicular to avenues in a grid layout.,street
